timestamp,tbs_sum
1592336562.4009666,190432
1592336563.3440506,282984
1592336564.3419478,144792
1592336565.4809897,151408
1592336566.4693122,138448
1592336567.3064249,187656
1592336568.377117,203712
1592336569.3067992,182192
1592336570.3957574,109464
1592336571.3526917,209128
1592336572.3541102,100816
1592336573.4502437,59896
1592336574.4298103,153840
1592336575.2704468,194928
1592336576.3561745,241344
1592336577.4971566,292384
1592336578.304252,318440
1592336579.3359482,196944
1592336580.2741578,214688
1592336581.449711,195240
1592336582.366588,260208
1592336583.3631954,212496
1592336584.3919816,310872
1592336585.4928513,190648
1592336586.3028235,199616
1592336587.3156755,184416
1592336588.3530138,75848
1592336589.3157527,167072
1592336590.4008863,261368
1592336591.4101288,201144
1592336592.3113592,151472
1592336593.479656,231888
1592336594.3571513,211080
1592336595.4024956,325472
1592336596.2951806,221344
1592336597.4593804,136160
1592336598.3914227,230472
1592336599.4236908,205048
1592336600.381285,163608
1592336601.330549,308512
1592336602.3829277,176264
1592336603.4169626,83720
1592336604.3470995,94136
1592336605.2972136,146632
1592336606.3569324,146952
1592336607.3751466,116344
1592336608.3142655,183672
1592336609.4156578,230880
1592336610.390602,257696
1592336611.419242,159472
1592336612.3863475,258248
1592336613.4094975,218744
1592336614.28521,230944
1592336615.399555,170296
1592336616.3623033,159544
1592336617.5461624,140456
1592336618.3408177,162320
1592336619.3445764,159720
1592336620.5237412,275568
1592336621.3826585,223080
1592336622.39112,175368
1592336623.3922925,150648
1592336624.307742,216080
1592336625.3996778,67616
1592336626.4346662,110232
1592336627.3469818,170840
1592336628.39398,182336
1592336629.4067364,185264
1592336630.2743545,170744
1592336631.2444336,108224
1592336632.3936093,123224
1592336633.2938426,137192
1592336634.3526788,111496
1592336635.434834,95344
1592336636.257778,126208
1592336637.3580062,174528
1592336638.403362,269792
1592336639.2881362,183168
1592336640.3159816,155640
1592336641.451015,200432
1592336642.3736117,176768
1592336643.3302414,173320
1592336644.3621347,177456
1592336645.357896,178888
1592336646.403715,159648
1592336647.4643197,244352
1592336648.2738743,233216
1592336649.3289824,157368
1592336650.3487785,98256
1592336651.3664422,200864
1592336652.3682272,194496
1592336653.495906,140464
1592336654.409197,124928
1592336655.380493,153584
1592336656.316239,125416
1592336657.440854,232160
1592336658.4489603,248304
1592336659.414615,169800
1592336660.316446,164928
1592336661.38283,188616
1592336662.397966,159744
1592336663.4161887,142464
1592336664.3887804,198264
1592336665.4446087,152808
1592336666.4085622,166264
1592336667.396189,88096
1592336668.3795793,163152
1592336669.3797653,102768
1592336670.4061089,125160
1592336671.437416,163736
1592336672.3878896,140872
1592336673.25024,130840
1592336674.2908163,134216
1592336675.384563,229608
1592336676.4615126,73288
1592336677.3760967,132800
1592336678.3641915,206856
1592336679.29923,213248
1592336680.4041567,234040
1592336681.2994878,88720
1592336682.3958566,126392
1592336683.3993862,137112
1592336684.324474,133640
1592336685.355817,188816
1592336686.426556,225760
1592336687.4362586,144792
1592336688.3036618,201568
1592336689.3307872,240504
1592336690.401998,141944
1592336691.3801672,191880
1592336692.4267676,215032
1592336693.3088844,236984
1592336694.351107,191168
1592336695.4228911,158040
1592336696.323618,142808
1592336697.3630314,166224
1592336698.3779683,105920
1592336699.3995469,183504
1592336700.3128583,184680
1592336701.410714,194464
1592336702.3870263,132000
1592336703.406834,121968
1592336704.4407256,175504
1592336705.3940537,101048
1592336706.3457055,152720
1592336707.4245412,103104
1592336708.3837757,124920
1592336709.3144908,155168
1592336710.2662468,125616
1592336711.409681,156000
1592336712.3866117,211088
1592336713.3910134,278984
1592336714.390973,172152
1592336715.3981223,158328
1592336716.3791397,149464
1592336717.4040885,143584
1592336718.4309042,139720
1592336719.3871064,219320
1592336720.3441446,137464
1592336721.4257753,233896
